x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count,ticking_ticket,ticking_level,block_ticks,fluid_ticks
0,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,2,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,3,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,4,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,5,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,6,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,7,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,8,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,10,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-8,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-7,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-6,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-5,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-4,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-3,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-2,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-1,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,0,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,1,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,2,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,3,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,4,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,5,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,6,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,7,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,8,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,10,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,11,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-9,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-8,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-7,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-6,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-5,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-4,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-3,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-2,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-1,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,0,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,1,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,2,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,3,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,4,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,5,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,6,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,7,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,8,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,9,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,11,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-9,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-8,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-7,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-6,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-5,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-4,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-3,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-2,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-1,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,0,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,1,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,2,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,3,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,4,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,5,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,6,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,7,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,8,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,9,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,11,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,12,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-10,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-9,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-7,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-6,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-5,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-4,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-3,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-2,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-1,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,0,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,1,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,2,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,3,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,4,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,5,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,6,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,7,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,9,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,10,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,12,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
11,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
12,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-10,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-9,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-7,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-6,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-5,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-4,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-3,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-2,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,-1,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,0,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,1,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,2,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,3,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,4,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,5,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,6,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,7,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,9,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,10,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,11,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,12,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
13,13,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-11,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-10,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-8,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-7,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-6,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-5,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-4,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-3,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-2,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-12,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-1,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
